"Article","Domain","FileTitle","License","Artist","DescriptionUrl","SourceUrl","RemoteSha1","ManifestSha1","CachePath","Bytes","VerifiedUtc","Decision"
"Burn","Medicine","File:Scaldburn.jpg","CC BY-SA 3.0","The original uploader was Snickerdo at English Wikipedia .","https://commons.wikimedia.org/wiki/File:Scaldburn.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Scaldburn.jpg","97b974e93a07fd1d747ca1a8260466dab4fcd9d9","97b974e93a07fd1d747ca1a8260466dab4fcd9d9","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/e/d/7/e/Scaldburn.jpg","90655","2026-08-10T18:52:00.8470107Z","INCLUDE"
"Eye","Medicine","File:Schematic diagram of the human eye en.svg","CC BY-SA 3.0","Rhcastilhos. And Jmarchn .","https://commons.wikimedia.org/wiki/File:Schematic_diagram_of_the_human_eye_en.svg","https://upload.wikimedia.org/wikipedia/commons/1/1e/Schematic_diagram_of_the_human_eye_en.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","eeaf98657aca66ceac389a25c1df862c52f33a25","eeaf98657aca66ceac389a25c1df862c52f33a25","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/1/e/8/7/Schematic_diagram_of_the_human_eye_en.svg","343618","2026-08-10T18:51:36.9207303Z","INCLUDE"
"Hydraulics","Engineering","File:Segovia Aqueduct.JPG","Public domain","Bluedog423","https://commons.wikimedia.org/wiki/File:Segovia_Aqueduct.JPG","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Segovia_Aqueduct.JPG/1920px-Segovia_Aqueduct.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail","5f7c9ffedc0737d0a05e4472388bcb534bd0674d","5f7c9ffedc0737d0a05e4472388bcb534bd0674d","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/2/f/7/0/Segovia_Aqueduct.JPG","552027","2026-08-10T18:51:40.3506631Z","INCLUDE"
"Shingles","Medicine","File:ShinglesDay1.JPG","CC BY-SA 3.0","Mariegriffiths at English Wikipedia","https://commons.wikimedia.org/wiki/File:ShinglesDay1.JPG","https://commons.wikimedia.org/wiki/Special:Redirect/file/ShinglesDay1.JPG","26ee110c01aa25ca77723e5b92f1e106e2a9ed56","26ee110c01aa25ca77723e5b92f1e106e2a9ed56","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/f/d/b/4/ShinglesDay1.JPG","283405","2026-08-10T18:52:02.1291766Z","INCLUDE"
"Shingles","Medicine","File:ShinglesDay2 ed.JPG","CC BY-SA 3.0","Mariegriffiths at English Wikipedia","https://commons.wikimedia.org/wiki/File:ShinglesDay2_ed.JPG","https://commons.wikimedia.org/wiki/Special:Redirect/file/ShinglesDay2%20ed.JPG","e881a5e2b0286993f5ca5975bf10bf46ca1f3319","e881a5e2b0286993f5ca5975bf10bf46ca1f3319","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/7/b/8/7/ShinglesDay2_ed.JPG","36133","2026-08-10T18:52:02.1291766Z","INCLUDE"
"Shingles","Medicine","File:ShinglesDay5 ed.JPG","CC BY-SA 3.0","Mariegriffiths at English Wikipedia . The original uploader was Mariegriffiths at English Wikipedia .","https://commons.wikimedia.org/wiki/File:ShinglesDay5_ed.JPG","https://commons.wikimedia.org/wiki/Special:Redirect/file/ShinglesDay5%20ed.JPG","f77ff5f829fb56cb8010f8fb2758ffbeaf2bbefe","f77ff5f829fb56cb8010f8fb2758ffbeaf2bbefe","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/3/d/0/2/ShinglesDay5_ed.JPG","57372","2026-08-10T18:52:02.1291766Z","INCLUDE"
"Shingles","Medicine","File:ShinglesDay6 ed.JPG","CC BY-SA 3.0","The original uploader was Mariegriffiths at English Wikipedia .. The original uploader was Mariegriffiths at English Wikipedia .","https://commons.wikimedia.org/wiki/File:ShinglesDay6_ed.JPG","https://commons.wikimedia.org/wiki/Special:Redirect/file/ShinglesDay6%20ed.JPG","9ad6943377ef0883c78daaed544fa2c42c0f4700","9ad6943377ef0883c78daaed544fa2c42c0f4700","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/4/c/e/c/ShinglesDay6_ed.JPG","38970","2026-08-10T18:52:02.1311836Z","INCLUDE"
"Immune system","Medicine","File:Sida-aids.png","CC BY-SA 3.0","User:FoeNyx © 2004 (artistic illustration)","https://commons.wikimedia.org/wiki/File:Sida-aids.png","https://upload.wikimedia.org/wikipedia/commons/2/2f/Sida-aids.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","8d53cd89d6bed87fceb296b40f90b37c42b9ef10","8d53cd89d6bed87fceb296b40f90b37c42b9ef10","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/2/f/0/8/Sida-aids.png","42161","2026-08-10T18:51:38.3962891Z","INCLUDE"
"Corrosion","Engineering","File:Silver Bridge collapsed, Ohio side.jpg","Public domain","","https://commons.wikimedia.org/wiki/File:Silver_Bridge_collapsed,_Ohio_side.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Silver%20Bridge%20collapsed%2C%20Ohio%20side.jpg","e8aece0023ef34ba1422173d1320f6ae2f2bfa1c","e8aece0023ef34ba1422173d1320f6ae2f2bfa1c","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/2/d/5/2/Silver_Bridge_collapsed,_Ohio_side.jpg","19715","2026-08-10T18:52:02.5351589Z","INCLUDE"
"Electronic circuit","Electrical","File:Simple electrical schematic with Ohms law.png","Public domain","Danield101","https://commons.wikimedia.org/wiki/File:Simple_electrical_schematic_with_Ohms_law.png","https://upload.wikimedia.org/wikipedia/commons/a/a0/Simple_electrical_schematic_with_Ohms_law.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","940c825c071cc3f4bbd44c768a55ef8e69984731","940c825c071cc3f4bbd44c768a55ef8e69984731","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/a/0/9/1/Simple_electrical_schematic_with_Ohms_law.png","88002","2026-08-10T18:52:00.0155532Z","INCLUDE"
"Dislocation","Medicine","File:Sites interstitiels cubique a faces centrees.svg","CC BY-SA 3.0","Christophe Dang Ngoc Chan ( cdang )","https://commons.wikimedia.org/wiki/File:Sites_interstitiels_cubique_a_faces_centrees.svg","https://upload.wikimedia.org/wikipedia/commons/5/5c/Sites_interstitiels_cubique_a_faces_centrees.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","28070d30c95ba18090dd89fbbd2e6b1ffe0a10ef","28070d30c95ba18090dd89fbbd2e6b1ffe0a10ef","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/5/c/1/a/Sites_interstitiels_cubique_a_faces_centrees.svg","18560","2026-08-10T18:51:36.9207303Z","INCLUDE"
"Beehive","Agriculture","File:SL Temple doornob.jpg","CC BY 2.0","SiLver sKY","https://commons.wikimedia.org/wiki/File:SL_Temple_doornob.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/SL_Temple_doornob.jpg/1280px-SL_Temple_doornob.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail","beedc9f413fb5256aa577136628cd4d0b45932d6","beedc9f413fb5256aa577136628cd4d0b45932d6","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/6/6/4/0/SL_Temple_doornob.jpg","340240","2026-08-10T18:51:35.8259018Z","INCLUDE"
"Corrosion","Engineering","File:Spidergraph ChemDurab.png","Public domain","","https://en.wikipedia.org/wiki/File:Spidergraph_ChemDurab.png","https://upload.wikimedia.org/wikipedia/en/b/bd/Spidergraph_ChemDurab.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","719b3e3706b994833d76f25ffcb73bdf746714d9","719b3e3706b994833d76f25ffcb73bdf746714d9","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/b/d/4/0/Spidergraph_ChemDurab.png","43984","2026-08-10T18:52:02.8069647Z","INCLUDE"
"Compost","Agriculture","File:Spontaneous combustion of compost pile.jpg","CC BY-SA 3.0","Ramiro Barreiro","https://commons.wikimedia.org/wiki/File:Spontaneous_combustion_of_compost_pile.jpg","https://upload.wikimedia.org/wikipedia/commons/8/8e/Spontaneous_combustion_of_compost_pile.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","6b657e0dbbd5a2482b5c42fa147b620352b9f341","6b657e0dbbd5a2482b5c42fa147b620352b9f341","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/8/e/7/c/Spontaneous_combustion_of_compost_pile.jpg","149555","2026-08-10T18:51:35.8319562Z","INCLUDE"
"First aid","Medicine","File:Star of life2.svg","Public domain","Verdy p","https://commons.wikimedia.org/wiki/File:Star_of_life2.svg","https://upload.wikimedia.org/wikipedia/commons/5/5b/Star_of_life2.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","4813cb6734a53fd6f9b878d0d4484c6b40ce2010","4813cb6734a53fd6f9b878d0d4484c6b40ce2010","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/5/b/6/8/Star_of_life2.svg","1511","2026-08-10T18:51:37.2881797Z","INCLUDE"
"Dental caries","Medicine","File:Streptococcus mutans 01.jpg","Public domain","Photo Credit: Content Providers(s): Streptococcus mutans Transwiki approved by: w:en:User:Dmcdevit","https://commons.wikimedia.org/wiki/File:Streptococcus_mutans_01.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Streptococcus%20mutans%2001.jpg","5200e67bb96216f654ce7168c3d89e37c66d722e","5200e67bb96216f654ce7168c3d89e37c66d722e","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/b/8/b/1/Streptococcus_mutans_01.jpg","89145","2026-08-10T18:52:01.2395243Z","INCLUDE"
"Fracture","Medicine","File:Stress v strain Aluminum 2.png","CC BY-SA 3.0","","https://commons.wikimedia.org/wiki/File:Stress_v_strain_Aluminum_2.png","https://commons.wikimedia.org/wiki/Special:Redirect/file/Stress%20v%20strain%20Aluminum%202.png","afc74a74e8693c38c7a2990717cee0d2dec4e83a","afc74a74e8693c38c7a2990717cee0d2dec4e83a","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/0/c/f/b/Stress_v_strain_Aluminum_2.png","10995","2026-08-10T18:52:01.2395243Z","EXCLUDE_MISSING_CREDIT"
"First aid","Medicine","File:Suicide-prague.jpg","CC BY-SA 3.0","Chmee2","https://commons.wikimedia.org/wiki/File:Suicide-prague.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Suicide-prague.jpg/1920px-Suicide-prague.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail","e1ef06c6f1bdee3fa20c39b7201451c68a698921","e1ef06c6f1bdee3fa20c39b7201451c68a698921","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/2/d/a/9/Suicide-prague.jpg","1534695","2026-08-10T18:51:37.2881797Z","INCLUDE"
"Cardiopulmonary resuscitation","Medicine","File:Supine and prone diagrams-en.svg","CC BY-SA 3.0","Jmarchn","https://commons.wikimedia.org/wiki/File:Supine_and_prone_diagrams-en.svg","https://upload.wikimedia.org/wikipedia/commons/4/49/Supine_and_prone_diagrams-en.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","983fcb2c30c0f17b3bc444510b5eafb2fb51361f","983fcb2c30c0f17b3bc444510b5eafb2fb51361f","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/4/9/e/4/Supine_and_prone_diagrams-en.svg","294878","2026-08-10T18:51:36.4043538Z","INCLUDE"
"Sanitation","Public health","File:Sustainable Development Goal 6.png","Public domain","United Nations","https://commons.wikimedia.org/wiki/File:Sustainable_Development_Goal_6.png","https://upload.wikimedia.org/wikipedia/commons/8/87/Sustainable_Development_Goal_6.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","5603e8f362f2dfa03f88acee2192d53c585b30c6","5603e8f362f2dfa03f88acee2192d53c585b30c6","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/8/7/9/0/Sustainable_Development_Goal_6.png","47212","2026-08-10T18:51:39.8342931Z","INCLUDE"
"Conjunctivitis","Medicine","File:Swollen eye with conjunctivitis.jpg","CC BY 3.0","Tanalai at English Wikipedia ( Original text: Tanalai ( talk ) )","https://commons.wikimedia.org/wiki/File:Swollen_eye_with_conjunctivitis.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Swollen%20eye%20with%20conjunctivitis.jpg","3b305cb6e8cd0d324383af6bb01a00cd5227ea48","3b305cb6e8cd0d324383af6bb01a00cd5227ea48","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/9/0/e/e/Swollen_eye_with_conjunctivitis.jpg","328674","2026-08-10T18:52:00.8510419Z","INCLUDE"
"Malaria","Medicine","File:Symptoms of Malaria.png","Public domain","Mikael Häggström . When using this image in external works, it may be cited as: Häggström, Mikael (2014). "" Medical gallery of Mikael Häggström 2014 "". WikiJournal of Medicine 1 (2). DOI : 10.15347/wjm/2014.008 . ISSN 2002-4436 . Public Domain . or By Mikael Häggström, used with permission.","https://commons.wikimedia.org/wiki/File:Symptoms_of_Malaria.png","https://commons.wikimedia.org/wiki/Special:Redirect/file/Symptoms%20of%20Malaria.png","af441764e9c35bc0e8200dd047188d7b493b07e7","af441764e9c35bc0e8200dd047188d7b493b07e7","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/d/b/5/b/Symptoms_of_Malaria.png","1344715","2026-08-10T18:52:01.7466415Z","INCLUDE"
"Nervous system","Medicine","File:SynapseSchematic lines.svg","CC BY-SA 4.0","Thomas Splettstoesser ( www.scistyle.com )","https://commons.wikimedia.org/wiki/File:SynapseSchematic_lines.svg","https://upload.wikimedia.org/wikipedia/commons/d/d7/SynapseSchematic_lines.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","e3cf25f7864ccae0c464b8270947bfa418b7dfde","e3cf25f7864ccae0c464b8270947bfa418b7dfde","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/d/7/9/a/SynapseSchematic_lines.svg","42929","2026-08-10T18:51:39.0022929Z","INCLUDE"
"Bearing (mechanical)","Engineering","File:Tapered steering head bearings.jpg","Attribution","The original uploader was Motorrad-67 at English Wikipedia .","https://commons.wikimedia.org/wiki/File:Tapered_steering_head_bearings.jpg","https://upload.wikimedia.org/wikipedia/commons/7/7c/Tapered_steering_head_bearings.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","8da0a2892d37a199d885d1e0ffb9729931e3dadf","8da0a2892d37a199d885d1e0ffb9729931e3dadf","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/7/c/8/5/Tapered_steering_head_bearings.jpg","21302","2026-08-10T18:51:39.8363021Z","EXCLUDE_LICENSE_REVIEW"
"Human anatomy","Medicine","File:TE-Nervous system diagram.svg","CC BY 3.0","Own work","https://commons.wikimedia.org/wiki/File:TE-Nervous_system_diagram.svg","https://upload.wikimedia.org/wikipedia/commons/b/b2/TE-Nervous_system_diagram.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","f278446361e553001d98d835ac69c23947df624a","f278446361e553001d98d835ac69c23947df624a","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/b/2/7/e/TE-Nervous_system_diagram.svg","366539","2026-08-10T18:51:37.7596996Z","INCLUDE"
"Human reproductive system","Medicine","File:Testicle hariadhi.svg","CC BY-SA 4.0","Hariadhi","https://commons.wikimedia.org/wiki/File:Testicle_hariadhi.svg","https://upload.wikimedia.org/wikipedia/commons/4/4a/Testicle_hariadhi.svg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","d5366a18674fb665da7e58ab3245f8605d9ac322","d5366a18674fb665da7e58ab3245f8605d9ac322","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/4/a/0/c/Testicle_hariadhi.svg","96105","2026-08-10T18:51:38.3942744Z","INCLUDE"
"Heat stroke","Medicine","File:The British Army in the Middle East 1943 E26027.jpg","Public domain","Neill (Sgt), No 1 Army Film & Photographic Unit","https://commons.wikimedia.org/wiki/File:The_British_Army_in_the_Middle_East_1943_E26027.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/The%20British%20Army%20in%20the%20Middle%20East%201943%20E26027.jpg","020d6cf3cc1f589464ee9c0cfccfc8e104c68b13","020d6cf3cc1f589464ee9c0cfccfc8e104c68b13","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/1/8/f/9/The_British_Army_in_the_Middle_East_1943_E26027.jpg","71538","2026-08-10T18:52:01.2415303Z","INCLUDE"
"Diesel engine","Engineering","File:The National Archives UK - CO 1069-182-9.jpg","OGL v1.0","The National Archives UK - Flickr account","https://commons.wikimedia.org/wiki/File:The_National_Archives_UK_-_CO_1069-182-9.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/The%20National%20Archives%20UK%20-%20CO%201069-182-9.jpg","695d5809dc634354865e64646d4255c5f03250c9","695d5809dc634354865e64646d4255c5f03250c9","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/0/c/4/f/The_National_Archives_UK_-_CO_1069-182-9.jpg","270669","2026-08-10T18:52:02.5351589Z","EXCLUDE_LICENSE_REVIEW"
"Dental caries","Medicine","File:Toothbrush 20050716 004.jpg","Public domain","Jonas Bergsten","https://commons.wikimedia.org/wiki/File:Toothbrush_20050716_004.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Toothbrush%2020050716%20004.jpg","17535da3f527ce55649c4b3e6441b1189186829f","17535da3f527ce55649c4b3e6441b1189186829f","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/c/3/0/b/Toothbrush_20050716_004.jpg","242999","2026-08-10T18:52:01.2395243Z","INCLUDE"
"Dental caries","Medicine","File:ToothMontage3.jpg","CC BY 3.0","Original uploaded by DRosenbach (Transfered by wikiLeon )","https://commons.wikimedia.org/wiki/File:ToothMontage3.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/ToothMontage3.jpg","3877cacf2bc9be5a1c6468abdc47d6e6d70d625b","3877cacf2bc9be5a1c6468abdc47d6e6d70d625b","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/d/2/3/d/ToothMontage3.jpg","21102","2026-08-10T18:52:01.2395243Z","INCLUDE"
"Beekeeping","Agriculture","File:Top bar hive.JPG","CC BY 3.0","Mind Control~bgwiki","https://commons.wikimedia.org/wiki/File:Top_bar_hive.JPG","https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Top_bar_hive.JPG/1920px-Top_bar_hive.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail","d064ef24cd488b9e8343bec58b181b53bb838191","d064ef24cd488b9e8343bec58b181b53bb838191","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/a/e/8/b/Top_bar_hive.JPG","666821","2026-08-10T18:51:35.8299338Z","INCLUDE"
"Abscess","Medicine","File:Ultrasound image of breast 110323101432 1023060.jpg","CC BY-SA 3.0","Nevit Dilmen ( talk )","https://commons.wikimedia.org/wiki/File:Ultrasound_image_of_breast_110323101432_1023060.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Ultrasound%20image%20of%20breast%20110323101432%201023060.jpg","0686082ddc5cefc9931458fbf9118f99a8f0c0ae","0686082ddc5cefc9931458fbf9118f99a8f0c0ae","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/d/9/f/d/Ultrasound_image_of_breast_110323101432_1023060.jpg","56027","2026-08-10T18:52:00.8470107Z","INCLUDE"
"Chickenpox","Medicine","File:Varicela Aranzales.jpg","Public domain","Camiloaranzales","https://commons.wikimedia.org/wiki/File:Varicela_Aranzales.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Varicela%20Aranzales.jpg","88cb11381f4874e693fe77e3f4080a1e4f064b5f","88cb11381f4874e693fe77e3f4080a1e4f064b5f","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/e/b/8/e/Varicela_Aranzales.jpg","782402","2026-08-10T18:52:00.8470107Z","INCLUDE"
"Shingles","Medicine","File:Varicella (Chickenpox) Virus PHIL 1878 lores.jpg","Public domain","Photo Credit: Content Providers(s): CDC/Dr. Erskine Palmer/B.G. Partin","https://commons.wikimedia.org/wiki/File:Varicella_(Chickenpox)_Virus_PHIL_1878_lores.jpg","https://commons.wikimedia.org/wiki/Special:Redirect/file/Varicella%20(Chickenpox)%20Virus%20PHIL%201878%20lores.jpg","14b37f7997ff4061cea6b4e3bad72ad83f06cd3b","14b37f7997ff4061cea6b4e3bad72ad83f06cd3b","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/1/6/c/8/Varicella_(Chickenpox)_Virus_PHIL_1878_lores.jpg","100877","2026-08-10T18:52:02.1311836Z","INCLUDE"
"Electronic component","Electrical","File:Verschiedene LEDs.jpg","CC BY-SA 2.0","Afrank99","https://commons.wikimedia.org/wiki/File:Verschiedene_LEDs.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Verschiedene_LEDs.jpg/1920px-Verschiedene_LEDs.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail","2a9c7eaafd1176c31dd9b09b01185ee953839cb0","2a9c7eaafd1176c31dd9b09b01185ee953839cb0","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/9/e/8/7/Verschiedene_LEDs.jpg","90576","2026-08-10T18:52:00.0155532Z","INCLUDE"
"Anatomical terminology","Medicine","File:View of Viscera Page 82.jpg","Public domain","Sue Clark","https://commons.wikimedia.org/wiki/File:View_of_Viscera_Page_82.jpg","https://upload.wikimedia.org/wikipedia/commons/2/2e/View_of_Viscera_Page_82.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original","12a5ea153ad0af0fcd713c8b8a0676db9160ff27","12a5ea153ad0af0fcd713c8b8a0676db9160ff27","WikiProject_v0.5/xowa_app_windows_64_v4.6.12.2009/file/commons.wikimedia.org/orig/2/e/c/3/View_of_Viscera_Page_82.jpg","483102","2026-08-10T18:51:36.4027935Z","INCLUDE"
